,Unnamed: 0,sentence_id,screening,label,text,translation
113,113,2388,-3,1,"It wasn't just that this was the biggest driver of our federal deficit, our overall health care costs, but it was families who were worried about going bankrupt if they got sick, millions of families, all across the country.","Es ging nicht nur darum, dass dies der größte Treiber unseres Bundesdefizits war, unserer gesamten Gesundheitskosten, sondern es ging um Familien, die Angst hatten, bankrott zu gehen, wenn sie krank wurden, Millionen von Familien, im ganzen Land."
114,114,16057,-3,1,"I've appointed over 130, so I have a record.","Ich habe über 130 ernannt, ich habe also einen Rekord."
115,115,26455,-3,1,"In February he said we had the best economy in Ã‚ 30 years, just February.","Im Februar sagte er, wir hätten die beste Wirtschaft seit Ã' 30 Jahren, gerade im Februar."
116,116,11106,-3,1,They are plotting to kill Americans right now.,"Sie planen in diesem Moment, Amerikaner zu töten."
117,117,21041,-3,1,"It is 300,000 people smaller today than it was eight years ago.",Sie ist heute um 300.000 Menschen kleiner als noch vor acht Jahren.
118,118,2979,-3,1,"The Arabs have put pressure on Mr. Ford, and he's yielded, and has permitted a boycott by the Arab countries of American businesses who trade with Israel, or who have American Jews owning or taking part in the management of American - companies.","Die Araber haben Druck auf Mr. Ford ausgeübt, und er hat nachgegeben und einen Boykott amerikanischer Unternehmen durch die arabischen Länder zugelassen, die mit Israel Handel treiben oder bei denen amerikanische Juden Eigentümer oder an der Leitung amerikanischer Unternehmen beteiligt sind."
119,119,19641,-3,1,"And everybody knows, including the Wall Street Journal, hardly a friend of the Democratic party of this administration, that the '82 tax increase he sponsored in inflation-adjusted dollars was the biggest tax increase in American history.","Und jeder weiß, auch das Wall Street Journal, kaum ein Freund der demokratischen Partei dieser Regierung, dass die von ihm geförderte Steuererhöhung von '82 inflationsbereinigt die größte Steuererhöhung in der amerikanischen Geschichte war."
120,120,28583,-3,1,"Federal government has gone down, Texas's government has gone up.","Die Zahl der Bundesbehörden ist gesunken, die Zahl der texanischen Behörden ist gestiegen."
121,121,21496,-3,1,Mr. Bush said once again I was going to have $150 billion tax increase.,"Herr Bush sagte erneut, dass ich eine Steuererhöhung in Höhe von 150 Milliarden Dollar vornehmen werde."
122,122,15518,-3,1,"He founded authored, the job training partnership act.","Er gründete das Gesetz über die Partnerschaft bei der Berufsausbildung, das er selbst verfasst hat."
123,123,20085,-3,1,"Well, I'd say the first homeless bill in the Senate was the Dole-Byrd Byrd-Dole bill, I can't remember who was in control then.","Nun, ich würde sagen, das erste Gesetz über Obdachlose im Senat war das Dole-Byrd-Byrd-Dole-Gesetz, ich weiß nicht mehr, wer damals das Sagen hatte."
124,124,169,-3,1,"What he's proposing after over a trillion in new debt which has been added in the Federal debt in the course of the past eight years, an IOU our children and grandchildren will be paying for years, is a tax cut for the wealthiest one percent of the people in this country, an average of about $30,000 that we're going to give to people making $200,000 a year.","Was er vorschlägt, nachdem in den letzten acht Jahren mehr als eine Billion neuer Schulden in die Bundesverschuldung eingeflossen sind, ein Schuldschein, den unsere Kinder und Enkel jahrelang bezahlen werden, ist eine Steuersenkung für das reichste eine Prozent der Menschen in diesem Land, im Durchschnitt etwa 30.000 Dollar, die wir Leuten geben werden, die 200.000 Dollar im Jahr verdienen."
125,125,16476,-3,1,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person.","In meinem Steuersenkungsprogramm für Steuerzahler mit mittlerem Einkommen habe ich dem Kongress empfohlen, die persönlichen Freibeträge von siebenhundertfünfzig Dollar pro Person auf eintausend Dollar pro Person zu erhöhen."
126,126,33996,-3,1,"And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...","Und alle ihre Spender - so gut wie alle - ich weiß, dass Buffett Hunderte von Millionen Dollar genommen hat, Soros, George Soros, hat Hunderte von Millionen Dollar genommen..."
127,127,18137,-3,1,"Humvees -- 10,000 out of 12,000 Humvees that are over there aren't armored.","Humvees - 10.000 der 12.000 Humvees, die sich dort befinden, sind nicht gepanzert."
128,128,16000,-3,1,It wasn't created as a welfare program.,Es wurde nicht als Wohlfahrtsprogramm geschaffen.
129,129,27176,-3,1,This -- we have weakened our economy.,Das - wir haben unsere Wirtschaft geschwächt.
130,130,10223,-3,1,A half a million manufacturing jobs have been lost in the last four years.,In den letzten vier Jahren sind eine halbe Million Arbeitsplätze im verarbeitenden Gewerbe verloren gegangen.
131,131,5653,-3,1,We have presided over the largest increase in government since the Great Society.,Wir haben das größte Wachstum der Regierung seit der Great Society zu verantworten.
132,132,8549,-3,1,Roughly a hundred billion to a hundred and a quarter billion of that is the result of government activity.,Etwa hundert bis hunderteinviertel Milliarden davon sind das Ergebnis staatlicher Aktivitäten.
133,133,15242,-3,1,"Our Government has, in the last year or so, taken out of multiple use millions of acres of public lands that once were - well, they were public lands subject to multiple use - exploration for minerals and so forth.","Unsere Regierung hat im letzten Jahr Millionen Hektar öffentliches Land aus der Mehrfachnutzung herausgenommen, das einst - nun ja, es war öffentliches Land, das der Mehrfachnutzung unterlag - für die Exploration von Mineralien und so weiter."
134,134,3673,-3,1,"With all due respect, you already gave them to the oil companies.","Bei allem Respekt, Sie haben sie bereits an die Ölgesellschaften weitergegeben."
135,135,30363,-3,1,I said she doesn't have the stamina.,"Ich habe gesagt, dass sie nicht das nötige Durchhaltevermögen hat."
136,136,17583,-3,1,"From 50,000 down, those people paid two-thirds of the taxes, and those people got two-thirds of the tax cut.","Ab 50.000 zahlten diese Menschen zwei Drittel der Steuern, und diese Menschen erhielten zwei Drittel der Steuersenkung."
137,137,34155,-3,1,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Nun, wissen Sie, wieder einmal deutet Donald an, dass er die Invasion des Irak nicht unterstützt hat."
138,138,34165,-3,1,And you will see the dozens of sources which verify that he was for the invasion of Iraq.,"Und Sie werden die Dutzenden von Quellen sehen, die belegen, dass er für die Invasion des Irak war."
139,139,20109,-3,1,"I think they're better off, all of us are, that we got the interest rates down and the deficit down.","Ich denke, es geht ihnen besser, uns allen, dass wir die Zinssätze und das Defizit gesenkt haben."
140,140,19659,-3,1,But it will cover preexisting conditions.,Aber sie deckt bereits bestehende Erkrankungen ab.
141,141,8975,-3,1,"The truth of the matter is, we did cut the increase in spending in half.","Die Wahrheit ist, dass wir den Anstieg der Ausgaben um die Hälfte reduziert haben."
142,142,11566,-3,1,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,"Als ich im Senat war, bevor ich Vizepräsident wurde, habe ich mich für ein härteres Vorgehen gegen Milosevic eingesetzt."
143,143,22036,-3,1,"See, we've got a $4 trillion debt and only in America would you have $2.8 trillion of it or 70% of it financed 5 years or less.","Sehen Sie, wir haben 4 Billionen Dollar Schulden, und nur in Amerika würden Sie 2,8 Billionen Dollar davon oder 70 % davon in 5 Jahren oder weniger finanziert haben."
144,144,25852,-3,1,"Did get a 3 percent increase this year, but that's not enough.","In diesem Jahr haben wir eine Erhöhung von 3 Prozent erhalten, aber das ist nicht genug."
145,145,8965,-3,1,"But on his very optimistic figures about his tax cut producing a balanced budget by 1983, and the fact that he is using, he says, the figures of the Senate Budget Committee, that Senate Budget Committee Report does not accommodate all of the Reagan defense plans.","Aber bei seinen sehr optimistischen Zahlen über seine Steuersenkungen, die einen ausgeglichenen Haushalt bis 1983 ergeben, und der Tatsache, dass er, wie er sagt, die Zahlen des Haushaltsausschusses des Senats verwendet, berücksichtigt der Bericht des Haushaltsausschusses des Senats nicht alle Verteidigungspläne von Reagan."
146,146,28317,-3,1,The federal government puts about 6% of the money up.,Die Bundesregierung stellt etwa 6 % der Gelder zur Verfügung.
147,147,11070,-3,1,Right now there's a peacekeeping force that has been set up and we have African Union troops in Darfur to stop a genocide that has killed hundreds of thousands of people.,"Zurzeit sind eine Friedenstruppe und Truppen der Afrikanischen Union in Darfur im Einsatz, um einen Völkermord zu stoppen, dem Hunderttausende von Menschen zum Opfer gefallen sind."
148,148,22100,-3,1,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule.","Seit ich Präsident bin, sind 43, 44 Länder demokratisch geworden, sie sind nicht mehr totalitär, sie leben nicht mehr unter Diktatur oder kommunistischer Herrschaft."
149,149,13522,-3,1,A - More countries voted against us in Asia on this issue than voted with us.,A - In Asien haben in dieser Frage mehr Länder gegen uns gestimmt als mit uns.
150,150,9548,-3,1,"And -- and what's at stake here is one of two things, either Candy -- this blows up the deficit because keep in mind, this is just to pay for the additional spending that he's talking about, $7 trillion - $8 trillion before we even get to the deficit we already have.","Und - und was hier auf dem Spiel steht, ist eines von zwei Dingen, entweder Candy - dies treibt das Defizit in die Höhe, denn bedenken Sie, dies ist nur, um für die zusätzlichen Ausgaben zu zahlen, von denen er spricht, 7 Billionen - 8 Billionen Dollar, bevor wir überhaupt zu dem Defizit kommen, das wir bereits haben."
151,151,11850,-3,1,A jury found them guilty.,Ein Geschworenengericht hat sie für schuldig befunden.
152,152,2496,-3,1,It wasn't a government takeover of health care.,Es handelte sich nicht um eine staatliche Übernahme der Gesundheitsversorgung.
153,153,16630,-3,1,"When you come to Washington to try to - as a governor - to try to begin a new program for your people, like uh the treatment of drug addicts, I found there were thirteen different federal agencies that I had to go to, to manage the uh drug treatment program.","Wenn man als Gouverneur nach Washington kommt, um zu versuchen, ein neues Programm für sein Volk zu starten, wie z.B. die Behandlung von Drogenabhängigen, musste ich feststellen, dass es dreizehn verschiedene Bundesbehörden gab, an die ich mich wenden musste, um das Drogenbehandlungsprogramm zu verwalten."
